Training:   0%|          | 17470/10000000 [01:04<10:54:36, 254.16it/s]Episode 97 completed | Reward: 1.00 | Avg Reward: 1.08 | Frames: 17427 | Epsilon: 0.9826
Training:   0%|          | 17605/10000000 [01:05<11:02:31, 251.12it/s]Episode 98 completed | Reward: 0.00 | Avg Reward: 1.07 | Frames: 17564 | Epsilon: 0.9824
Training:   0%|          | 17742/10000000 [01:05<10:54:51, 254.06it/s]Episode 99 completed | Reward: 0.00 | Avg Reward: 1.06 | Frames: 17698 | Epsilon: 0.9823
Training:   0%|          | 17936/10000000 [01:06<11:01:16, 251.59it/s]Episode 100 completed | Reward: 2.00 | Avg Reward: 1.07 | Frames: 17909 | Epsilon: 0.9821
Training:   0%|          | 18153/10000000 [01:07<11:16:34, 245.89it/s]Episode 101 completed | Reward: 2.00 | Avg Reward: 1.07 | Frames: 18110 | Epsilon: 0.9819
Training:   0%|          | 18313/10000000 [01:08<11:50:15, 234.23it/s]Episode 102 completed | Reward: 1.00 | Avg Reward: 1.05 | Frames: 18273 | Epsilon: 0.9817
Training:   0%|          | 18585/10000000 [01:09<11:04:05, 250.50it/s]Episode 103 completed | Reward: 3.00 | Avg Reward: 1.08 | Frames: 18537 | Epsilon: 0.9815
Training:   0%|          | 18693/10000000 [01:09<11:14:08, 246.76it/s]Episode 104 completed | Reward: 0.00 | Avg Reward: 1.06 | Frames: 18666 | Epsilon: 0.9813
Training:   0%|          | 18914/10000000 [01:10<11:00:40, 251.79it/s]Episode 105 completed | Reward: 2.00 | Avg Reward: 1.06 | Frames: 18870 | Epsilon: 0.9811
Training:   0%|          | 19217/10000000 [01:11<11:15:59, 246.08it/s]Episode 106 completed | Reward: 4.00 | Avg Reward: 1.10 | Frames: 19180 | Epsilon: 0.9808
Training:   0%|          | 19412/10000000 [01:12<11:37:13, 238.58it/s]Episode 107 completed | Reward: 2.00 | Avg Reward: 1.09 | Frames: 19389 | Epsilon: 0.9806
Training:   0%|          | 19545/10000000 [01:12<11:12:38, 247.29it/s]Episode 108 completed | Reward: 0.00 | Avg Reward: 1.09 | Frames: 19519 | Epsilon: 0.9805
Training:   0%|          | 19682/10000000 [01:13<11:38:17, 238.21it/s]Episode 109 completed | Reward: 0.00 | Avg Reward: 1.08 | Frames: 19641 | Epsilon: 0.9804
Training:   0%|          | 19845/10000000 [01:14<11:06:33, 249.54it/s]Episode 110 completed | Reward: 0.00 | Avg Reward: 1.07 | Frames: 19797 | Epsilon: 0.9802
Training:   0%|          | 20041/10000000 [01:14<10:52:37, 254.87it/s]Episode 111 completed | Reward: 2.00 | Avg Reward: 1.09 | Frames: 19994 | Epsilon: 0.9800
Training:   0%|          | 20137/10000000 [01:15<10:22:53, 267.03it/s]Episode 112 completed | Reward: 0.00 | Avg Reward: 1.05 | Frames: 20137 | Epsilon: 0.9799

Memory usage: 1.29 GB
Training:   0%|          | 20398/10000000 [01:16<11:01:37, 251.39it/s]Episode 113 completed | Reward: 2.00 | Avg Reward: 1.07 | Frames: 20355 | Epsilon: 0.9796
Training:   0%|          | 20563/10000000 [01:17<10:41:33, 259.25it/s]Episode 114 completed | Reward: 1.00 | Avg Reward: 1.08 | Frames: 20530 | Epsilon: 0.9795
Training:   0%|          | 20698/10000000 [01:17<11:11:55, 247.53it/s]Episode 115 completed | Reward: 0.00 | Avg Reward: 1.07 | Frames: 20662 | Epsilon: 0.9793
Training:   0%|          | 20861/10000000 [01:18<11:19:23, 244.80it/s]Episode 116 completed | Reward: 1.00 | Avg Reward: 1.08 | Frames: 20822 | Epsilon: 0.9792
Training:   0%|          | 21024/10000000 [01:18<11:24:27, 242.99it/s]Episode 117 completed | Reward: 1.00 | Avg Reward: 1.08 | Frames: 20997 | Epsilon: 0.9790
Training:   0%|          | 21242/10000000 [01:19<10:53:39, 254.43it/s]Episode 118 completed | Reward: 2.00 | Avg Reward: 1.08 | Frames: 21203 | Epsilon: 0.9788
Training:   0%|          | 21434/10000000 [01:20<11:11:05, 247.82it/s]Episode 119 completed | Reward: 1.00 | Avg Reward: 1.09 | Frames: 21390 | Epsilon: 0.9786
Training:   0%|          | 21626/10000000 [01:21<11:01:50, 251.28it/s]Episode 120 completed | Reward: 2.00 | Avg Reward: 1.11 | Frames: 21596 | Epsilon: 0.9784
Training:   0%|          | 21764/10000000 [01:21<10:32:30, 262.92it/s]Episode 121 completed | Reward: 0.00 | Avg Reward: 1.11 | Frames: 21739 | Epsilon: 0.9783
Training:   0%|          | 21901/10000000 [01:22<11:13:59, 246.74it/s]Episode 122 completed | Reward: 0.00 | Avg Reward: 1.07 | Frames: 21881 | Epsilon: 0.9781
Training:   0%|          | 22065/10000000 [01:22<11:01:33, 251.38it/s]Episode 123 completed | Reward: 1.00 | Avg Reward: 1.06 | Frames: 22038 | Epsilon: 0.9780
Training:   0%|          | 22204/10000000 [01:23<10:48:30, 256.43it/s]Episode 124 completed | Reward: 0.00 | Avg Reward: 1.05 | Frames: 22179 | Epsilon: 0.9778
Training:   0%|          | 22396/10000000 [01:24<10:44:56, 257.84it/s]Episode 125 completed | Reward: 1.00 | Avg Reward: 1.06 | Frames: 22348 | Epsilon: 0.9777
Training:   0%|          | 22586/10000000 [01:24<11:02:46, 250.90it/s]Episode 126 completed | Reward: 2.00 | Avg Reward: 1.06 | Frames: 22556 | Epsilon: 0.9774
Training:   0%|          | 22722/10000000 [01:25<10:55:46, 253.57it/s]Episode 127 completed | Reward: 0.00 | Avg Reward: 1.05 | Frames: 22689 | Epsilon: 0.9773
Training:   0%|          | 22857/10000000 [01:26<11:25:57, 242.41it/s]Episode 128 completed | Reward: 0.00 | Avg Reward: 1.04 | Frames: 22812 | Epsilon: 0.9772
Training:   0%|          | 23053/10000000 [01:26<10:39:31, 260.01it/s]Episode 129 completed | Reward: 2.00 | Avg Reward: 1.05 | Frames: 23017 | Epsilon: 0.9770
Training:   0%|          | 23246/10000000 [01:27<10:52:56, 254.66it/s]Episode 130 completed | Reward: 1.00 | Avg Reward: 1.04 | Frames: 23198 | Epsilon: 0.9768
Training:   0%|          | 23356/10000000 [01:27<11:04:41, 250.16it/s]Episode 131 completed | Reward: 0.00 | Avg Reward: 1.03 | Frames: 23329 | Epsilon: 0.9767
Training:   0%|          | 23577/10000000 [01:28<11:20:56, 244.18it/s]Episode 132 completed | Reward: 2.00 | Avg Reward: 1.04 | Frames: 23548 | Epsilon: 0.9765
Training:   0%|          | 23745/10000000 [01:29<11:06:04, 249.63it/s]Episode 133 completed | Reward: 1.00 | Avg Reward: 1.05 | Frames: 23716 | Epsilon: 0.9763
Training:   0%|          | 23910/10000000 [01:30<10:58:02, 252.67it/s]Episode 134 completed | Reward: 1.00 | Avg Reward: 1.06 | Frames: 23875 | Epsilon: 0.9761
Training:   0%|          | 24045/10000000 [01:30<11:17:24, 245.44it/s]Episode 135 completed | Reward: 0.00 | Avg Reward: 1.06 | Frames: 24011 | Epsilon: 0.9760
Training:   0%|          | 24238/10000000 [01:31<10:55:11, 253.76it/s]Episode 136 completed | Reward: 1.00 | Avg Reward: 1.07 | Frames: 24195 | Epsilon: 0.9758
Training:   0%|          | 24481/10000000 [01:32<11:20:59, 244.14it/s]Episode 137 completed | Reward: 3.00 | Avg Reward: 1.10 | Frames: 24447 | Epsilon: 0.9756
Training:   0%|          | 24705/10000000 [01:33<10:47:05, 256.93it/s]Episode 138 completed | Reward: 2.00 | Avg Reward: 1.12 | Frames: 24659 | Epsilon: 0.9753
Training:   0%|          | 24841/10000000 [01:33<11:11:12, 247.69it/s]Episode 139 completed | Reward: 0.00 | Avg Reward: 1.10 | Frames: 24798 | Epsilon: 0.9752
Training:   0%|          | 25032/10000000 [01:34<11:27:59, 241.64it/s]Episode 140 completed | Reward: 2.00 | Avg Reward: 1.10 | Frames: 25005 | Epsilon: 0.9750
Training:   0%|          | 25278/10000000 [01:35<10:49:57, 255.78it/s]Episode 141 completed | Reward: 3.00 | Avg Reward: 1.13 | Frames: 25232 | Epsilon: 0.9748
Training:   0%|          | 25527/10000000 [01:36<10:29:48, 263.96it/s]Episode 142 completed | Reward: 3.00 | Avg Reward: 1.16 | Frames: 25476 | Epsilon: 0.9745
Training:   0%|          | 25661/10000000 [01:37<11:25:02, 242.67it/s]Episode 143 completed | Reward: 1.00 | Avg Reward: 1.17 | Frames: 25634 | Epsilon: 0.9744
Training:   0%|          | 25882/10000000 [01:37<11:06:26, 249.44it/s]Episode 144 completed | Reward: 3.00 | Avg Reward: 1.17 | Frames: 25849 | Epsilon: 0.9742
Training:   0%|          | 26018/10000000 [01:38<10:41:33, 259.11it/s]Episode 145 completed | Reward: 0.00 | Avg Reward: 1.15 | Frames: 25991 | Epsilon: 0.9740
Training:   0%|          | 26240/10000000 [01:39<11:02:53, 250.76it/s]Episode 146 completed | Reward: 2.00 | Avg Reward: 1.14 | Frames: 26214 | Epsilon: 0.9738
Training:   0%|          | 26485/10000000 [01:40<12:02:04, 230.21it/s]Episode 147 completed | Reward: 3.00 | Avg Reward: 1.17 | Frames: 26461 | Epsilon: 0.9735
Training:   0%|          | 26652/10000000 [01:40<11:14:29, 246.44it/s]Episode 148 completed | Reward: 1.00 | Avg Reward: 1.15 | Frames: 26628 | Epsilon: 0.9734
Training:   0%|          | 26870/10000000 [01:41<10:58:04, 252.58it/s]Episode 149 completed | Reward: 2.00 | Avg Reward: 1.16 | Frames: 26833 | Epsilon: 0.9732
Training:   0%|          | 27006/10000000 [01:42<10:59:05, 252.19it/s]Episode 150 completed | Reward: 0.00 | Avg Reward: 1.12 | Frames: 26967 | Epsilon: 0.9730
Training:   0%|          | 27228/10000000 [01:43<11:15:13, 246.16it/s]Episode 151 completed | Reward: 3.00 | Avg Reward: 1.13 | Frames: 27201 | Epsilon: 0.9728
Training:   0%|          | 27389/10000000 [01:43<10:59:55, 251.86it/s]Episode 152 completed | Reward: 0.00 | Avg Reward: 1.12 | Frames: 27341 | Epsilon: 0.9727
Training:   0%|          | 27499/10000000 [01:44<11:17:28, 245.33it/s]Episode 153 completed | Reward: 0.00 | Avg Reward: 1.12 | Frames: 27475 | Epsilon: 0.9725
Training:   0%|          | 27689/10000000 [01:44<11:23:53, 243.03it/s]Episode 154 completed | Reward: 2.00 | Avg Reward: 1.13 | Frames: 27663 | Epsilon: 0.9723
Training:   0%|          | 27939/10000000 [01:45<10:53:56, 254.16it/s]Episode 155 completed | Reward: 3.00 | Avg Reward: 1.16 | Frames: 27894 | Epsilon: 0.9721
Training:   0%|          | 28129/10000000 [01:46<11:19:27, 244.60it/s]Episode 156 completed | Reward: 2.00 | Avg Reward: 1.17 | Frames: 28098 | Epsilon: 0.9719
Training:   0%|          | 28266/10000000 [01:47<11:16:16, 245.75it/s]Episode 157 completed | Reward: 0.00 | Avg Reward: 1.16 | Frames: 28225 | Epsilon: 0.9718
